[x1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],1412,1412,26334,26334,22
[1 x1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],1154,1154,26334,26334,22
[1 1 x1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],2180,2180,346104,346104,24
[1 1 1 x1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],2180,2180,346104,346104,24
[1 1 1 1 x1 1 1 1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],1379,1379,26334,26334,22
[1 1 1 1 1 x1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],1924,1924,100947,100947,23
[1 1 1 1 1 1 x1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 x1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1],1635,1635,100947,100947,23
[1 1 1 1 1 1 1 1 x1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 1 1 x1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 1 1 1 x1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1],1635,1635,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 x1 1 1 1 1 1],2180,2180,346104,346104,24
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 1 1 1 1 1 x1 1 1 1 1],1635,1635,100947,100947,23
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1],1635,1635,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 1 1 x1 1 1 1],2244,2244,346104,346104,24
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1],2244,2244,346104,346104,24
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 x1 1 1],101,101,5985,5985,21
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1],165,165,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x1 1],134,134,26334,26334,22
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1],165,165,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x1],2244,2244,346104,346104,24
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1],2725,2725,1081575,1081575,25
[x2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],1699,1699,100947,100947,23
[1 x2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],1154,1154,26334,26334,22
[1 1 x2 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],1699,1699,100947,100947,23
[1 1 1 x2 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],2180,2180,346104,346104,24
[1 1 1 1 x2 1 1 1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],1635,1635,100947,100947,23
[1 1 1 1 1 x2 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],2180,2180,346104,346104,24
[1 1 1 1 1 1 x2 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 x2 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2],1635,1635,100947,100947,23
[1 1 1 1 1 1 1 1 x2 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 1 1 x2 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 1 1 1 x2 1 1 1 1 1 1],1635,1635,100947,100947,23
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2],1635,1635,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 x2 1 1 1 1 1],2180,2180,346104,346104,24
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2],2180,2180,346104,346104,24
[1 1 1 1 1 1 1 1 1 1 1 1 x2 1 1 1 1],1635,1635,100947,100947,23
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2],1635,1635,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 1 1 x2 1 1 1],2244,2244,346104,346104,24
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2],2244,2244,346104,346104,24
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 x2 1 1],134,134,26334,26334,22
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2],165,165,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x2 1],134,134,26334,26334,22
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2],165,165,100947,100947,23
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x2],2244,2244,346104,346104,24
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1],2725,2725,1081575,1081575,25
[x3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],2180,2180,346104,346104,24
[1 x3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],1154,1154,26334,26334,22
[1 1 x3 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],1412,1412,26334,26334,22
[1 1 1 x3 1 1 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],1924,1924,100947,100947,23
[1 1 1 1 x3 1 1 1 1 1 1 1 1 1 1 1 1],1635,1635,100947,100947,23
[x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],1379,1379,26334,26334,22
[1 1 1 1 1 x3 1 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
[x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],2180,2180,346104,346104,24
[1 1 1 1 1 1 x3 1 1 1 1 1 1 1 1 1 1],2180,2180,346104,346104,24
