[x1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 x1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 1 x1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,4845,4845,20
[x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,969,969,19
[1 1 1 x1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 1 1 1 x1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,969,969,19
[1 1 1 1 1 x1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,969,969,19
[1 1 1 1 1 1 x1 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 1 1 1 1 1 1 x1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 1 1 1 1 1 1 1 x1 1 1 1 1 1 1 1],0,0,969,969,19
[x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1 x1],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 x1 1 1 1 1 1 1],0,0,153,153,18
[x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 x1 1 1 1 1 1],0,0,153,153,18
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1 x1],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 x1 1 1 1 1],0,0,969,969,19
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1 x1],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 1 x1 1 1 1],0,0,153,153,18
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1 x1],0,0,4845,4845,20
[1 1 1 1 1 1 1 1 1 1 1 1 1 x1 1 1],0,0,153,153,18
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1 x1],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 x1 1],0,0,17,17,17
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1 x1],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x1],0,0,17,17,17
[x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 x1 1],0,0,153,153,18
[x2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,153,153,18
[1 x2 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,153,153,18
[1 1 x2 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,4845,4845,20
[x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,969,969,19
[1 1 1 x2 1 1 1 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,153,153,18
[1 1 1 1 x2 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,969,969,19
[1 1 1 1 1 x2 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,969,969,19
[1 1 1 1 1 1 x2 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2 x2],0,0,153,153,18
[1 1 1 1 1 1 1 x2 1 1 1 1 1 1 1 1],0,0,153,153,18
[x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2 x2],0,0,153,153,18
[1 1 1 1 1 1 1 1 x2 1 1 1 1 1 1 1],0,0,969,969,19
[x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2 x2],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 x2 1 1 1 1 1 1],0,0,153,153,18
[x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2 x2],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 x2 1 1 1 1 1],0,0,153,153,18
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2 x2],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 x2 1 1 1 1],0,0,17,17,17
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2 x2],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 x2 1 1 1],0,0,4845,4845,20
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2 x2],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 1 x2 1 1],0,0,153,153,18
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2 x2],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 x2 1],0,0,17,17,17
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1 x2],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x2],0,0,17,17,17
[x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 x2 1],0,0,153,153,18
[x3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 x3 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 x3 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,4845,4845,20
[x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 x3 1 1 1 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,17,17,17
[1 1 1 1 x3 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,969,969,19
[1 1 1 1 1 x3 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,969,969,19
[1 1 1 1 1 1 x3 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 1 1 1 1 x3 1 1 1 1 1 1 1 1],0,0,153,153,18
[x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 1 1 1 1 1 x3 1 1 1 1 1 1 1],0,0,969,969,19
[x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 x3 1 1 1 1 1 1],0,0,153,153,18
[x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 x3 1 1 1 1 1],0,0,153,153,18
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 x3 1 1 1 1],0,0,153,153,18
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3 x3],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 1 x3 1 1 1],0,0,969,969,19
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3 x3],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 1 x3 1 1],0,0,17,17,17
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3 x3],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 x3 1],0,0,17,17,17
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1 x3],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 x3],0,0,17,17,17
[x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 x3 1],0,0,153,153,18
[x4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 x4 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,969,969,19
[1 1 x4 1 1 1 1 1 1 1 1 1 1 1 1 1],0,0,4845,4845,20
[x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,969,969,19
[1 1 1 x4 1 1 1 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,17,17,17
[1 1 1 1 x4 1 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 x4 1 1 1 1 1 1 1 1 1 1],0,0,969,969,19
[x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 x4 1 1 1 1 1 1 1 1 1],0,0,153,153,18
[x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 1 x4 1 1 1 1 1 1 1 1],0,0,153,153,18
[x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 1 1 x4 1 1 1 1 1 1 1],0,0,969,969,19
[x4 x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 x4 1 1 1 1 1 1],0,0,153,153,18
[x4 x4 x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 x4 1 1 1 1 1],0,0,153,153,18
[x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 x4 1 1 1 1],0,0,153,153,18
[x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4 x4],0,0,153,153,18
[1 1 1 1 1 1 1 1 1 1 1 1 x4 1 1 1],0,0,969,969,19
[x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 x4 1 x4 x4 x4],0,0,969,969,19
[1 1 1 1 1 1 1 1 1 1 1 1 1 x4 1 1],0,0,153,153,18
