[x1 1 1],24,4,36,56,8
[1 x1 x1],24,4,36,56,8
[1 x1 1],18,0,17,35,7
[x1 1 x1],18,0,17,35,7
[1 1 x1],21,0,35,56,8
[x1 x1 1],21,0,35,56,8
[x2 1 1],24,4,36,56,8
[1 x2 x2],22,5,18,35,7
[1 x2 1],14,0,6,20,6
[x2 1 x2],18,0,17,35,7
[1 1 x2],21,0,35,56,8
[x2 x2 1],22,5,18,35,7
[x3 1 1],24,4,36,56,8
[1 x3 x3],24,4,36,56,8
[1 x3 1],14,0,6,20,6
[x3 1 x3],18,0,17,35,7
[1 1 x3],21,0,35,56,8
[x3 x3 1],22,5,18,35,7
[x4 1 1],24,4,36,56,8
[1 x4 x4],22,5,18,35,7
[1 x4 1],14,0,6,20,6
[x4 1 x4],18,0,17,35,7
[1 1 x4],21,0,35,56,8
[x4 x4 1],22,5,18,35,7
[1 1 1],14,0,6,20,6
