[x1 1 1],30,9,35,56,8
[1 x1 x1],30,13,18,35,7
[1 x1 1],16,2,6,20,6
[x1 1 x1],20,2,17,35,7
[1 1 x1],24,6,17,35,7
[x1 x1 1],30,13,18,35,7
[x2 1 1],30,9,35,56,8
[1 x2 x2],30,9,35,56,8
[1 x2 1],20,2,17,35,7
[x2 1 x2],20,2,17,35,7
[1 1 x2],20,0,36,56,8
[x2 x2 1],20,0,36,56,8
[x3 1 1],30,9,35,56,8
[1 x3 x3],30,9,35,56,8
[1 x3 1],20,2,17,35,7
[x3 1 x3],20,2,17,35,7
[1 1 x3],20,0,36,56,8
[x3 x3 1],20,0,36,56,8
[x4 1 1],23,4,16,35,7
[1 x4 x4],23,4,16,35,7
[1 x4 1],16,1,5,20,6
[x4 1 x4],20,2,17,35,7
[1 1 x4],24,6,17,35,7
[x4 x4 1],16,2,6,20,6
[x5 1 1],30,9,35,56,8
[1 x5 x5],30,9,35,56,8
[1 x5 1],20,2,17,35,7
[x5 1 x5],20,2,17,35,7
[1 1 x5],20,0,36,56,8
[x5 x5 1],20,0,36,56,8
[1 1 1],8,0,2,10,5
