[x1 1 1],25,0,59,84,9
[1 x1 x1],25,0,59,84,9
[1 x1 1],21,0,35,56,8
[x1 1 x1],21,0,35,56,8
[1 1 x1],18,2,19,35,7
[x1 x1 1],18,2,19,35,7
[x2 1 1],22,0,34,56,8
[1 x2 x2],25,0,59,84,9
[1 x2 1],21,0,35,56,8
[x2 1 x2],21,2,16,35,7
[1 1 x2],18,2,19,35,7
[x2 x2 1],14,1,7,20,6
[x3 1 1],19,0,16,35,7
[1 x3 x3],22,0,34,56,8
[1 x3 1],21,0,35,56,8
[x3 1 x3],16,2,6,20,6
[1 1 x3],15,2,7,20,6
[x3 x3 1],18,2,19,35,7
[x4 1 1],19,0,16,35,7
[1 x4 x4],24,1,33,56,8
[1 x4 1],21,2,16,35,7
[x4 1 x4],21,2,16,35,7
[1 1 x4],18,2,19,35,7
[x4 x4 1],14,1,7,20,6
[1 1 1],7,0,3,10,5
