[x1 1 1 1],172,36,579,715,13
[1 x1 x1 x1],159,31,367,495,12
[1 x1 1 1],136,24,383,495,12
[x1 1 x1 x1],125,20,225,330,11
[1 1 x1 1],210,90,375,495,12
[x1 x1 1 x1],210,90,375,495,12
[1 1 1 x1],185,84,229,330,11
[x1 x1 x1 1],120,10,385,495,12
[x2 1 1 1],172,36,579,715,13
[1 x2 x2 x2],118,25,117,210,10
[1 x2 1 1],154,51,227,330,11
[x2 1 x2 x2],136,24,383,495,12
[1 1 x2 1],185,84,229,330,11
[x2 x2 1 x2],175,68,223,330,11
[1 1 1 x2],230,133,233,330,11
[x2 x2 x2 1],120,10,385,495,12
[x3 1 1 1],218,91,368,495,12
[1 x3 x3 x3],147,30,378,495,12
[1 x3 1 1],136,24,383,495,12
[x3 1 x3 x3],100,15,125,210,10
[1 1 x3 1],170,74,234,330,11
[x3 x3 1 x3],210,90,375,495,12
[1 1 1 x3],185,82,227,330,11
[x3 x3 x3 1],120,10,385,495,12
[x4 1 1 1],172,36,579,715,13
[1 x4 x4 x4],172,36,579,715,13
[1 x4 1 1],136,24,383,495,12
[x4 1 x4 x4],136,24,383,495,12
[1 1 x4 1],175,68,223,330,11
[x4 x4 1 x4],175,68,223,330,11
[1 1 1 x4],230,133,233,330,11
[x4 x4 x4 1],230,133,233,330,11
[1 1 1 1],132,47,125,210,10
