[x1 1 1 1],27,0,43,70,8
[1 x1 x1 x1],21,0,14,35,7
[1 x1 1 1],45,5,86,126,9
[x1 1 x1 x1],36,0,90,126,9
[1 1 x1 1],41,9,38,70,8
[x1 x1 1 x1],42,3,87,126,9
[1 1 1 x1],21,0,14,35,7
[x1 x1 x1 1],32,2,40,70,8
[x2 1 1 1],23,1,13,35,7
[1 x2 x2 x2],27,0,43,70,8
[1 x2 1 1],45,0,165,210,10
[x2 1 x2 x2],45,5,86,126,9
[1 1 x2 1],42,3,87,126,9
[x2 x2 1 x2],42,8,36,70,8
[1 1 1 x2],32,2,40,70,8
[x2 x2 x2 1],32,2,40,70,8
[x3 1 1 1],14,0,1,15,6
[1 x3 x3 x3],27,0,43,70,8
[1 x3 1 1],45,0,165,210,10
[x3 1 x3 x3],30,0,40,70,8
[1 1 x3 1],42,3,87,126,9
[x3 x3 1 x3],26,1,10,35,7
[1 1 1 x3],23,1,13,35,7
[x3 x3 x3 1],26,2,11,35,7
[x4 1 1 1],21,0,14,35,7
[1 x4 x4 x4],27,0,43,70,8
[1 x4 1 1],42,3,87,126,9
[x4 1 x4 x4],45,0,165,210,10
[1 1 x4 1],42,3,87,126,9
[x4 x4 1 x4],33,2,39,70,8
[1 1 1 x4],23,1,13,35,7
[x4 x4 x4 1],26,2,11,35,7
[1 1 1 1],23,1,13,35,7
