[x1 1 1 1],21,0,49,70,8
[1 x1 x1 x1],19,1,17,35,7
[1 x1 1 1],9,0,6,15,6
[x1 1 x1 x1],15,6,6,15,6
[1 1 x1 1],23,2,14,35,7
[x1 x1 1 x1],30,4,44,70,8
[1 1 1 x1],19,0,16,35,7
[x1 x1 x1 1],24,0,46,70,8
[x2 1 1 1],21,0,49,70,8
[1 x2 x2 x2],16,0,19,35,7
[1 x2 1 1],9,0,6,15,6
[x2 1 x2 x2],12,0,23,35,7
[1 1 x2 1],21,1,15,35,7
[x2 x2 1 x2],30,4,44,70,8
[1 1 1 x2],24,0,46,70,8
[x2 x2 x2 1],24,0,46,70,8
[x3 1 1 1],19,1,17,35,7
[1 x3 x3 x3],21,0,49,70,8
[1 x3 1 1],12,0,23,35,7
[x3 1 x3 x3],9,0,6,15,6
[1 1 x3 1],23,2,14,35,7
[x3 x3 1 x3],30,4,44,70,8
[1 1 1 x3],24,0,46,70,8
[x3 x3 x3 1],24,0,46,70,8
[x4 1 1 1],21,0,49,70,8
[1 x4 x4 x4],21,0,49,70,8
[1 x4 1 1],12,0,23,35,7
[x4 1 x4 x4],12,0,23,35,7
[1 1 x4 1],30,4,44,70,8
[x4 x4 1 x4],30,4,44,70,8
[1 1 1 x4],24,0,46,70,8
[x4 x4 x4 1],24,0,46,70,8
[x5 1 1 1],21,0,49,70,8
[1 x5 x5 x5],21,0,49,70,8
[1 x5 1 1],12,0,23,35,7
[x5 1 x5 x5],12,0,23,35,7
[1 1 x5 1],30,4,44,70,8
[x5 x5 1 x5],30,4,44,70,8
[1 1 1 x5],24,0,46,70,8
[x5 x5 x5 1],24,0,46,70,8
[1 1 1 1],9,0,6,15,6
