[x1 1 1 1],72,8,266,330,11
[1 x1 x1 x1],44,2,28,70,8
[1 x1 1 1],44,2,28,70,8
[x1 1 x1 x1],52,2,76,126,9
[1 1 x1 1],63,12,75,126,9
[x1 x1 1 x1],63,6,153,210,10
[1 1 1 x1],63,12,75,126,9
[x1 x1 x1 1],63,6,153,210,10
[x2 1 1 1],45,5,86,126,9
[1 x2 x2 x2],72,8,266,330,11
[1 x2 1 1],52,2,76,126,9
[x2 1 x2 x2],30,5,10,35,7
[1 1 x2 1],63,6,153,210,10
[x2 x2 1 x2],63,6,153,210,10
[1 1 1 x2],66,20,80,126,9
[x2 x2 x2 1],63,6,153,210,10
[x3 1 1 1],56,10,80,126,9
[1 x3 x3 x3],72,8,266,330,11
[1 x3 1 1],52,2,76,126,9
[x3 1 x3 x3],52,2,76,126,9
[1 1 x3 1],63,6,153,210,10
[x3 x3 1 x3],26,0,9,35,7
[1 1 1 x3],38,2,34,70,8
[x3 x3 x3 1],63,6,153,210,10
[x4 1 1 1],62,4,152,210,10
[1 x4 x4 x4],72,8,266,330,11
[1 x4 1 1],52,2,76,126,9
[x4 1 x4 x4],52,2,76,126,9
[1 1 x4 1],54,4,76,126,9
[x4 x4 1 x4],63,6,153,210,10
[1 1 1 x4],63,6,153,210,10
[x4 x4 x4 1],44,2,28,70,8
[1 1 1 1],44,2,28,70,8
