[x1 1 1 1 1 1 1 1],297,9,6147,6435,15
[1 x1 x1 x1 x1 x1 x1 x1],375,133,2761,3003,14
[1 x1 1 1 1 1 1 1],222,10,1075,1287,13
[x1 1 x1 x1 x1 x1 x1 x1],150,7,352,495,12
[1 1 x1 1 1 1 1 1],90,10,85,165,11
[x1 x1 1 x1 x1 x1 x1 x1],152,30,373,495,12
[1 1 1 x1 1 1 1 1],243,9,2769,3003,14
[x1 x1 x1 1 x1 x1 x1 x1],207,16,1096,1287,13
[1 1 1 1 x1 1 1 1],500,288,2791,3003,14
[x1 x1 x1 x1 1 x1 x1 x1],240,0,6195,6435,15
[1 1 1 1 1 x1 1 1],304,106,1089,1287,13
[x1 x1 x1 x1 x1 1 x1 x1],304,106,1089,1287,13
[1 1 1 1 1 1 x1 1],146,20,369,495,12
[x1 x1 x1 x1 x1 x1 1 x1],146,20,369,495,12
[1 1 1 1 1 1 1 x1],304,106,1089,1287,13
[x1 x1 x1 x1 x1 x1 x1 1],304,106,1089,1287,13
[x2 1 1 1 1 1 1 1],405,135,6165,6435,15
[1 x2 x2 x2 x2 x2 x2 x2],420,133,6148,6435,15
[1 x2 1 1 1 1 1 1],222,10,1075,1287,13
[x2 1 x2 x2 x2 x2 x2 x2],170,19,344,495,12
[1 1 x2 1 1 1 1 1],152,30,373,495,12
[x2 x2 1 x2 x2 x2 x2 x2],106,25,84,165,11
[1 1 1 x2 1 1 1 1],243,9,2769,3003,14
[x2 x2 x2 1 x2 x2 x2 x2],207,16,1096,1287,13
[1 1 1 1 x2 1 1 1],924,720,2799,3003,14
[x2 x2 x2 x2 1 x2 x2 x2],240,0,6195,6435,15
[1 1 1 1 1 x2 1 1],304,106,1089,1287,13
[x2 x2 x2 x2 x2 1 x2 x2],304,106,1089,1287,13
[1 1 1 1 1 1 x2 1],146,20,369,495,12
[x2 x2 x2 x2 x2 x2 1 x2],146,20,369,495,12
[1 1 1 1 1 1 1 x2],304,106,1089,1287,13
[x2 x2 x2 x2 x2 x2 x2 1],304,106,1089,1287,13
[x3 1 1 1 1 1 1 1],315,108,2796,3003,14
[1 x3 x3 x3 x3 x3 x3 x3],297,9,6147,6435,15
[1 x3 1 1 1 1 1 1],222,10,1075,1287,13
[x3 1 x3 x3 x3 x3 x3 x3],165,8,338,495,12
[1 1 x3 1 1 1 1 1],152,30,373,495,12
[x3 x3 1 x3 x3 x3 x3 x3],106,25,84,165,11
[1 1 1 x3 1 1 1 1],285,106,1108,1287,13
[x3 x3 x3 1 x3 x3 x3 x3],243,9,2769,3003,14
[1 1 1 1 x3 1 1 1],564,396,1119,1287,13
[x3 x3 x3 x3 1 x3 x3 x3],240,0,6195,6435,15
[1 1 1 1 1 x3 1 1],304,106,1089,1287,13
[x3 x3 x3 x3 x3 1 x3 x3],225,63,333,495,12
[1 1 1 1 1 1 x3 1],146,20,369,495,12
[x3 x3 x3 x3 x3 x3 1 x3],146,20,369,495,12
[1 1 1 1 1 1 1 x3],304,106,1089,1287,13
[x3 x3 x3 x3 x3 x3 x3 1],304,106,1089,1287,13
[x4 1 1 1 1 1 1 1],297,9,6147,6435,15
[1 x4 x4 x4 x4 x4 x4 x4],420,133,6148,6435,15
[1 x4 1 1 1 1 1 1],222,10,1075,1287,13
[x4 1 x4 x4 x4 x4 x4 x4],222,10,1075,1287,13
[1 1 x4 1 1 1 1 1],152,30,373,495,12
[x4 x4 1 x4 x4 x4 x4 x4],152,30,373,495,12
[1 1 1 x4 1 1 1 1],243,9,2769,3003,14
[x4 x4 x4 1 x4 x4 x4 x4],207,16,1096,1287,13
[1 1 1 1 x4 1 1 1],500,288,2791,3003,14
[x4 x4 x4 x4 1 x4 x4 x4],240,0,6195,6435,15
[1 1 1 1 1 x4 1 1],304,106,1089,1287,13
[x4 x4 x4 x4 x4 1 x4 x4],304,106,1089,1287,13
[1 1 1 1 1 1 x4 1],146,20,369,495,12
[x4 x4 x4 x4 x4 x4 1 x4],146,20,369,495,12
[1 1 1 1 1 1 1 x4],304,106,1089,1287,13
[x4 x4 x4 x4 x4 x4 x4 1],304,106,1089,1287,13
[x5 1 1 1 1 1 1 1],420,133,6148,6435,15
[1 x5 x5 x5 x5 x5 x5 x5],450,135,12555,12870,16
[1 x5 1 1 1 1 1 1],222,10,1075,1287,13
[x5 1 x5 x5 x5 x5 x5 x5],222,10,1075,1287,13
[1 1 x5 1 1 1 1 1],90,16,91,165,11
[x5 x5 1 x5 x5 x5 x5 x5],152,30,373,495,12
[1 1 1 x5 1 1 1 1],243,9,2769,3003,14
[x5 x5 x5 1 x5 x5 x5 x5],243,9,2769,3003,14
[1 1 1 1 x5 1 1 1],240,0,6195,6435,15
[x5 x5 x5 x5 1 x5 x5 x5],300,132,1119,1287,13
[1 1 1 1 1 x5 1 1],304,106,1089,1287,13
[x5 x5 x5 x5 x5 1 x5 x5],192,69,372,495,12
[1 1 1 1 1 1 x5 1],146,20,369,495,12
[x5 x5 x5 x5 x5 x5 1 x5],146,20,369,495,12
[1 1 1 1 1 1 1 x5],304,106,1089,1287,13
[x5 x5 x5 x5 x5 x5 x5 1],304,106,1089,1287,13
[x6 1 1 1 1 1 1 1],380,114,6169,6435,15
[1 x6 x6 x6 x6 x6 x6 x6],450,135,12555,12870,16
[1 x6 1 1 1 1 1 1],222,10,1075,1287,13
[x6 1 x6 x6 x6 x6 x6 x6],222,10,1075,1287,13
[1 1 x6 1 1 1 1 1],152,30,373,495,12
[x6 x6 1 x6 x6 x6 x6 x6],152,30,373,495,12
[1 1 1 x6 1 1 1 1],243,9,2769,3003,14
[x6 x6 x6 1 x6 x6 x6 x6],243,9,2769,3003,14
[1 1 1 1 x6 1 1 1],204,0,2799,3003,14
[x6 x6 x6 x6 1 x6 x6 x6],500,288,2791,3003,14
[1 1 1 1 1 x6 1 1],304,106,1089,1287,13
[x6 x6 x6 x6 x6 1 x6 x6],134,0,361,495,12
[1 1 1 1 1 1 x6 1],146,20,369,495,12
[x6 x6 x6 x6 x6 x6 1 x6],83,0,82,165,11
[1 1 1 1 1 1 1 x6],304,106,1089,1287,13
[x6 x6 x6 x6 x6 x6 x6 1],134,0,361,495,12
[x7 1 1 1 1 1 1 1],380,114,6169,6435,15
[1 x7 x7 x7 x7 x7 x7 x7],450,135,12555,12870,16
[1 x7 1 1 1 1 1 1],222,10,1075,1287,13
[x7 1 x7 x7 x7 x7 x7 x7],222,10,1075,1287,13
[1 1 x7 1 1 1 1 1],152,30,373,495,12
[x7 x7 1 x7 x7 x7 x7 x7],152,30,373,495,12
[1 1 1 x7 1 1 1 1],243,9,2769,3003,14
[x7 x7 x7 1 x7 x7 x7 x7],243,9,2769,3003,14
[1 1 1 1 x7 1 1 1],204,0,2799,3003,14
[x7 x7 x7 x7 1 x7 x7 x7],240,0,6195,6435,15
[1 1 1 1 1 x7 1 1],304,106,1089,1287,13
[x7 x7 x7 x7 x7 1 x7 x7],304,106,1089,1287,13
[1 1 1 1 1 1 x7 1],146,20,369,495,12
[x7 x7 x7 x7 x7 x7 1 x7],83,0,82,165,11
[1 1 1 1 1 1 1 x7],304,106,1089,1287,13
[x7 x7 x7 x7 x7 x7 x7 1],304,106,1089,1287,13
[x8 1 1 1 1 1 1 1],380,114,6169,6435,15
[1 x8 x8 x8 x8 x8 x8 x8],450,135,12555,12870,16
[1 x8 1 1 1 1 1 1],222,10,1075,1287,13
[x8 1 x8 x8 x8 x8 x8 x8],222,10,1075,1287,13
[1 1 x8 1 1 1 1 1],152,30,373,495,12
[x8 x8 1 x8 x8 x8 x8 x8],152,30,373,495,12
[1 1 1 x8 1 1 1 1],243,9,2769,3003,14
[x8 x8 x8 1 x8 x8 x8 x8],243,9,2769,3003,14
[1 1 1 1 x8 1 1 1],204,0,2799,3003,14
[x8 x8 x8 x8 1 x8 x8 x8],500,288,2791,3003,14
[1 1 1 1 1 x8 1 1],304,106,1089,1287,13
[x8 x8 x8 x8 x8 1 x8 x8],304,106,1089,1287,13
[1 1 1 1 1 1 x8 1],146,20,369,495,12
[x8 x8 x8 x8 x8 x8 1 x8],146,20,369,495,12
[1 1 1 1 1 1 1 x8],304,106,1089,1287,13
[x8 x8 x8 x8 x8 x8 x8 1],134,0,361,495,12
[1 1 1 1 1 1 1 1],90,10,85,165,11
