[x1 1 1 1],700,180,1300,1820,16
[1 x1 x1 x1],765,279,879,1365,15
[1 x1 1 1],910,330,1800,2380,17
[x1 1 x1 x1],1285,727,1262,1820,16
[1 1 x1 1],845,294,1269,1820,16
[x1 x1 1 x1],725,150,1805,2380,17
[1 1 1 x1],1056,474,1238,1820,16
[x1 x1 x1 1],708,78,2430,3060,18
[x2 1 1 1],700,180,1300,1820,16
[1 x2 x2 x2],700,180,1300,1820,16
[1 x2 1 1],858,300,1262,1820,16
[x2 1 x2 x2],764,260,861,1365,15
[1 1 x2 1],825,329,869,1365,15
[x2 x2 1 x2],725,150,1805,2380,17
[1 1 1 x2],783,219,1256,1820,16
[x2 x2 x2 1],1043,495,1272,1820,16
[x3 1 1 1],657,161,869,1365,15
[1 x3 x3 x3],657,161,869,1365,15
[1 x3 1 1],778,258,845,1365,15
[x3 1 x3 x3],910,330,1800,2380,17
[1 1 x3 1],845,294,1269,1820,16
[x3 x3 1 x3],765,279,879,1365,15
[1 1 1 x3],865,310,1265,1820,16
[x3 x3 x3 1],933,325,1772,2380,17
[x4 1 1 1],657,161,869,1365,15
[1 x4 x4 x4],700,180,1300,1820,16
[1 x4 1 1],764,250,851,1365,15
[x4 1 x4 x4],858,300,1262,1820,16
[1 1 x4 1],725,150,1805,2380,17
[x4 x4 1 x4],995,459,1284,1820,16
[1 1 1 x4],841,263,1242,1820,16
[x4 x4 x4 1],783,219,1256,1820,16
[1 1 1 1],637,194,558,1001,14
