[x1 1 1 1 1],216,27,1098,1287,13
[1 x1 x1 x1 x1],269,97,620,792,12
[1 x1 1 1 1],339,126,1074,1287,13
[x1 1 x1 x1 x1],339,126,1074,1287,13
[1 1 x1 1 1],420,233,1100,1287,13
[x1 x1 1 x1 x1],360,156,1798,2002,14
[1 1 1 x1 1],420,174,1756,2002,14
[x1 x1 x1 1 x1],420,174,1756,2002,14
[1 1 1 1 x1],280,60,1782,2002,14
[x1 x1 x1 x1 1],280,60,1782,2002,14
[x2 1 1 1 1],216,27,1098,1287,13
[1 x2 x2 x2 x2],216,27,1098,1287,13
[1 x2 1 1 1],339,126,1074,1287,13
[x2 1 x2 x2 x2],302,110,600,792,12
[1 1 x2 1 1],345,174,1116,1287,13
[x2 x2 1 x2 x2],360,156,1798,2002,14
[1 1 1 x2 1],420,174,1756,2002,14
[x2 x2 x2 1 x2],354,144,1077,1287,13
[1 1 1 1 x2],280,60,1782,2002,14
[x2 x2 x2 x2 1],280,60,1782,2002,14
[x3 1 1 1 1],269,97,620,792,12
[1 x3 x3 x3 x3],216,27,1098,1287,13
[1 x3 1 1 1],269,97,620,792,12
[x3 1 x3 x3 x3],339,126,1074,1287,13
[1 1 x3 1 1],360,156,1798,2002,14
[x3 x3 1 x3 x3],180,38,320,462,11
[1 1 1 x3 1],420,174,1756,2002,14
[x3 x3 x3 1 x3],350,145,1082,1287,13
[1 1 1 1 x3],240,65,617,792,12
[x3 x3 x3 x3 1],280,60,1782,2002,14
[x4 1 1 1 1],216,27,1098,1287,13
[1 x4 x4 x4 x4],216,27,1098,1287,13
[1 x4 1 1 1],339,126,1074,1287,13
[x4 1 x4 x4 x4],339,126,1074,1287,13
[1 1 x4 1 1],360,156,1798,2002,14
[x4 x4 1 x4 x4],360,156,1798,2002,14
[1 1 1 x4 1],420,174,1756,2002,14
[x4 x4 x4 1 x4],420,174,1756,2002,14
[1 1 1 1 x4],280,60,1782,2002,14
[x4 x4 x4 x4 1],280,60,1782,2002,14
[x5 1 1 1 1],216,27,1098,1287,13
[1 x5 x5 x5 x5],216,27,1098,1287,13
[1 x5 1 1 1],339,126,1074,1287,13
[x5 1 x5 x5 x5],339,126,1074,1287,13
[1 1 x5 1 1],165,6,633,792,12
[x5 x5 1 x5 x5],360,156,1798,2002,14
[1 1 1 x5 1],420,174,1756,2002,14
[x5 x5 x5 1 x5],420,174,1756,2002,14
[1 1 1 1 x5],280,60,1782,2002,14
[x5 x5 x5 x5 1],240,65,617,792,12
[1 1 1 1 1],269,97,620,792,12
