[x1 1 1 1 1],42,0,210,252,10
[1 x1 x1 x1 x1],31,2,27,56,8
[1 x1 1 1 1],35,0,91,126,9
[x1 1 x1 x1 x1],42,0,210,252,10
[1 1 x1 1 1],45,6,87,126,9
[x1 x1 1 x1 x1],45,0,207,252,10
[1 1 1 x1 1],60,0,402,462,11
[x1 x1 x1 1 x1],60,0,402,462,11
[1 1 1 1 x1],50,0,202,252,10
[x1 x1 x1 x1 1],50,0,202,252,10
[x2 1 1 1 1],35,0,91,126,9
[1 x2 x2 x2 x2],42,0,210,252,10
[1 x2 1 1 1],42,0,210,252,10
[x2 1 x2 x2 x2],30,4,30,56,8
[1 1 x2 1 1],30,4,30,56,8
[x2 x2 1 x2 x2],45,0,207,252,10
[1 1 1 x2 1],60,0,402,462,11
[x2 x2 x2 1 x2],50,0,202,252,10
[1 1 1 1 x2],50,0,202,252,10
[x2 x2 x2 x2 1],50,0,202,252,10
[x3 1 1 1 1],42,0,210,252,10
[1 x3 x3 x3 x3],42,0,210,252,10
[1 x3 1 1 1],27,0,99,126,9
[x3 1 x3 x3 x3],42,0,210,252,10
[1 1 x3 1 1],45,0,207,252,10
[x3 x3 1 x3 x3],48,12,90,126,9
[1 1 1 x3 1],60,0,402,462,11
[x3 x3 x3 1 x3],42,0,210,252,10
[1 1 1 1 x3],50,0,202,252,10
[x3 x3 x3 x3 1],50,0,202,252,10
[x4 1 1 1 1],42,0,210,252,10
[1 x4 x4 x4 x4],42,0,210,252,10
[1 x4 1 1 1],42,0,210,252,10
[x4 1 x4 x4 x4],42,0,210,252,10
[1 1 x4 1 1],35,0,91,126,9
[x4 x4 1 x4 x4],45,0,207,252,10
[1 1 1 x4 1],60,0,402,462,11
[x4 x4 x4 1 x4],50,0,202,252,10
[1 1 1 1 x4],50,0,202,252,10
[x4 x4 x4 x4 1],40,0,86,126,9
[x5 1 1 1 1],42,0,210,252,10
[1 x5 x5 x5 x5],42,0,210,252,10
[1 x5 1 1 1],42,0,210,252,10
[x5 1 x5 x5 x5],42,0,210,252,10
[1 1 x5 1 1],35,0,91,126,9
[x5 x5 1 x5 x5],45,0,207,252,10
[1 1 1 x5 1],60,0,402,462,11
[x5 x5 x5 1 x5],60,0,402,462,11
[1 1 1 1 x5],50,0,202,252,10
[x5 x5 x5 x5 1],40,0,86,126,9
[1 1 1 1 1],35,0,91,126,9
