[x1 1 1 1],18,0,52,70,8
[1 x1 x1 x1],12,0,23,35,7
[1 x1 1 1],30,9,49,70,8
[x1 1 x1 x1],36,6,96,126,9
[1 1 x1 1],30,9,49,70,8
[x1 x1 1 x1],27,0,99,126,9
[1 1 1 x1],12,0,23,35,7
[x1 x1 x1 1],12,0,23,35,7
[x2 1 1 1],18,0,52,70,8
[1 x2 x2 x2],18,0,52,70,8
[1 x2 1 1],36,6,96,126,9
[x2 1 x2 x2],36,6,96,126,9
[1 1 x2 1],27,0,99,126,9
[x2 x2 1 x2],27,0,99,126,9
[1 1 1 x2],12,0,23,35,7
[x2 x2 x2 1],12,0,23,35,7
[x3 1 1 1],18,0,52,70,8
[1 x3 x3 x3],18,0,52,70,8
[1 x3 1 1],36,6,96,126,9
[x3 1 x3 x3],36,6,96,126,9
[1 1 x3 1],27,0,99,126,9
[x3 x3 1 x3],27,0,99,126,9
[1 1 1 x3],12,0,23,35,7
[x3 x3 x3 1],12,0,23,35,7
[x4 1 1 1],18,0,52,70,8
[1 x4 x4 x4],18,0,52,70,8
[1 x4 1 1],36,6,96,126,9
[x4 1 x4 x4],36,6,96,126,9
[1 1 x4 1],27,3,46,70,8
[x4 x4 1 x4],27,0,99,126,9
[1 1 1 x4],12,0,23,35,7
[x4 x4 x4 1],15,6,6,15,6
[1 1 1 1],12,0,23,35,7
